"","dose_rate"
"1209",0.0719890594482422
"1210",0.0703916549682617
"1211",0.0697812959551811
"1212",0.0701837539672852
"1213",0.0683040544390678
"1214",0.0733480378985405
"1215",0.0751447603106499
"1216",0.0870199203491211
"1217",0.0919656753540039
"1218",0.0775289461016655
"1219",0.0742502138018608
"1220",0.0714301988482475
"1221",0.06735610216856
"1222",0.0726823881268501
"1223",0.0668706968426704
"1224",0.066309928894043
"1225",0.0698928833007812
"1226",0.0695514678955078
"1227",0.0655097886919975
"1228",0.0668764039874077
"1229",0.0664501190185547
"1230",0.0674943998456001
"1231",0.0669050142168999
"1232",0.067596435546875
"1233",0.0652875900268555
"1234",0.0676774978637695
"1235",0.0655164793133736
"1236",0.0664176940917969
"1237",0.0655107423663139
"1238",0.0658473968505859
"1239",0.0654315873980522
"1240",0.0662670210003853
"1241",0.0653944090008736
"1242",0.0672531127929688
"1243",0.0648507997393608
"1244",0.0673961639404297
"1245",0.0644702985882759
"1246",0.0651197358965874
"1247",0.0645017698407173
"1248",0.0630655214190483
"1249",0.0649070739746094
"1250",0.0650844573974609
"1251",0.0647955015301704
"1252",0.0654144287109375
"1253",0.0646610260009766
"1254",0.0654315873980522
"1255",0.0681018829345703
"1256",0.0659322738647461
"1257",0.0667486190795898
"1258",0.0668096616864204
"1259",0.0662355422973633
"1260",0.0666885375976562
"1261",0.0670404508709908
"1262",0.068028450012207
"1263",0.0679378435015678
"1264",0.0658245161175728
"1265",0.0670509338378906
"1266",0.0664873123168945
"1267",0.0674161911010742
"1268",0.0661506652832031
"1269",0.0656995847821236
"1270",0.0648870542645454
"1271",0.0679473876953125
"1272",0.0665512084960938
"1273",0.0677051618695259
"1274",0.0658063888549805
"1275",0.0680313035845757
"1276",0.0699720308184624
"1277",0.0705709531903267
"1278",0.0674247741699219
"1279",0.0660247877240181
"1280",0.0688629150390625
"1281",0.068548209965229
"1282",0.0692396238446236
"1283",0.0686483383178711
"1284",0.067292220890522
"1285",0.0683174058794975
"1286",0.0671720430254936
"1287",0.0683717653155327
"1288",0.0672941282391548
"1289",0.0674381330609322
"1290",0.0692834854125977
"1291",0.0688533782958984
"1292",0.0687551498413086
"1293",0.0685749053955078
"1294",0.0701732635498047
"1295",0.0686655044555664
"1296",0.0660123825073242
"1297",0.0652990266680717
"1298",0.0674419403076172
"1299",0.0680103376507759
"1300",0.0701055526733398
"1301",0.0689964294433594
"1302",0.0686712190508842
"1303",0.0695972517132759
"1304",0.0679807662963867
"1305",0.0705223083496094
"1306",0.068327896296978
"1307",0.0711164474487305
"1308",0.0707349702715874
"1309",0.0672121122479439
"1310",0.0693931505084038
"1311",0.0698757246136665
"1312",0.0696954652667046
"1313",0.0692586898803711
"1314",0.071009635925293
"1315",0.0706119537353516
"1316",0.0682945251464844
"1317",0.0690936967730522
"1318",0.0689163282513618
"1319",0.0665779039263725
"1320",0.0681543350219727
"1321",0.0684890747070312
"1322",0.0692691802978516
"1323",0.0665464326739311
"1324",0.0691585540771484
"1325",0.0717678070068359
"1326",0.0695943757891655
"1327",0.0681543350219727
"1328",0.0700454786419868
"1329",0.0706329345703125
"1330",0.0718660354614258
"1331",0.0674638822674751
"1332",0.067352294921875
"1333",0.0684175565838814
"1334",0.0743370056152344
"1335",0.0700006484985352
"1336",0.0735550001263618
"1337",0.0840988084673882
"1338",0.0772895812988281
"1339",0.0685119703412056
"1340",0.0677499696612358
"1341",0.0680027008056641
"1342",0.0662450790405273
"1343",0.0682029649615288
"1344",0.0674428939819336
"1345",0.0681848526000977
"1346",0.0699863508343697
"1347",0.0677003860473633
"1348",0.0706758573651314
"1349",0.0749435499310493
"1350",0.0726966857910156
"1351",0.0735759735107422
"1352",0.072331428527832
"1353",0.0774612352252007
"1354",0.0789690017700195
"1355",0.0728511735796928
"1356",0.0699129030108452
"1357",0.0687828063964844
"1358",0.0693302154541016
"1359",0.0680151060223579
"1360",0.0684556886553764
"1361",0.0690059661865234
"1362",0.0666141510009766
"1363",0.0700922012329102
"1364",0.0680675506591797
"1365",0.0675172880291939
"1366",0.0692892149090767
"1367",0.0703258439898491
"1368",0.0737209245562553
"1369",0.073516845703125
"1370",0.0691442564129829
"1371",0.0701684951782227
"1372",0.0693616941571236
"1373",0.0694952085614204
"1374",0.0694398880004883
"1375",0.0675344467163086
"1376",0.0753307268023491
"1377",0.0690708234906197
"1378",0.0662326812744141
"1379",0.0687465593218803
"1380",0.0677375793457031
"1381",0.0676956251263618
"1382",0.0665435791015625
"1383",0.066986083984375
"1384",0.0651359483599663
"1385",0.0745544359087944
"1386",0.0756063461303711
"1387",0.0665368959307671
"1388",0.0670194700360298
"1389",0.0676441267132759
"1390",0.0663595274090767
"1391",0.0666589736938477
"1392",0.0664091110229492
"1393",0.0649690628051758
"1394",0.0651311799883842
"1395",0.0659465864300728
"1396",0.0679578855633736
"1397",0.0661897584795952
"1398",0.068144790828228
"1399",0.0675802230834961
"1400",0.0682411268353462
"1401",0.0656013488769531
"1402",0.0679349973797798
"1403",0.0667295381426811
"1404",0.0673332214355469
"1405",0.0686387941241264
"1406",0.0682954713702202
"1407",0.0712451860308647
"1408",0.0815801694989204
"1409",0.0692720338702202
"1410",0.0667562410235405
"1411",0.0716018676757812
"1412",0.0727500915527344
"1413",0.0713615342974663
"1414",0.0697212293744087
"1415",0.0721807405352592
"1416",0.0778465270996094
"1417",0.0755777433514595
"1418",0.0790147855877876
"1419",0.0712614059448242
"1420",0.0708208158612251
"1421",0.0706634521484375
"1422",0.0713100507855415
"1423",0.070948600769043
"1424",0.0763320848345757
"1425",0.0695085451006889
"1426",0.0687942579388618
"1427",0.0687093809247017
"1428",0.0678501129150391
"1429",0.0697002336382866
"1430",0.0687541961669922
"1431",0.0680980682373047
"1432",0.0690193101763725
"1433",0.0686569288372993
"1434",0.0687122270464897
"1435",0.0677289888262749
"1436",0.0682945251464844
"1437",0.0693540498614311
"1438",0.0699997022747993
"1439",0.0700578689575195
"1440",0.074976921081543
"1441",0.0725030824542046
"1442",0.0731134340167046
"1443",0.0707569196820259
"1444",0.0694847032427788
"1445",0.0740852355957031
"1446",0.0747432708740234
"1447",0.0748128890991211
"1448",0.0740165710449219
"1449",0.0796899870038033
"1450",0.0699186399579048
"1451",0.0724649429321289
"1452",0.0671138688921928
"1453",0.0677957460284233
"1454",0.0674581527709961
"1455",0.0695905610918999
"1456",0.0691213607788086
"1457",0.0686092302203178
"1458",0.0710802003741264
"1459",0.0730781629681587
"1460",0.0709724351763725
"1461",0.0740442276000977
"1462",0.073724739253521
"1463",0.0726833418011665
"1464",0.0725545957684517
"1465",0.0727663114666939
"1466",0.0739135667681694
"1467",0.0728359296917915
"1468",0.074040412902832
"1469",0.0747728422284126
"1470",0.0732555314898491
"1471",0.0749197006225586
"1472",0.0733413770794868
"1473",0.0751657485961914
"1474",0.0750026628375053
"1475",0.0737943574786186
"1476",0.0738906785845757
"1477",0.0734977796673775
"1478",0.0752782821655273
"1479",0.0755605697631836
"1480",0.0755014345049858
"1481",0.0743274763226509
"1482",0.0740137100219727
"1483",0.0739650800824165
"1484",0.0735645368695259
"1485",0.073760025203228
"1486",0.0722064897418022
"1487",0.0731525421142578
"1488",0.0736389234662056
"1489",0.0750618055462837
"1490",0.075323112308979
"1491",0.0758733823895454
"1492",0.0759735032916069
"1493",0.0766096189618111
"1494",0.0746955797076225
"1495",0.0733175277709961
"1496",0.0728998258709908
"1497",0.0754947736859322
"1498",0.0754251480102539
"1499",0.0757656097412109
"1500",0.0729665830731392
"1501",0.0737762376666069
"1502",0.0760202333331108
"1503",0.0732917860150337
"1504",0.0747604295611382
"1505",0.0722465440630913
"1506",0.0750665664672852
"1507",0.0754890516400337
"1508",0.0732450559735298
"1509",0.0733118131756783
"1510",0.076081283390522
"1511",0.0731868743896484
"1512",0.0741634368896484
"1513",0.0745916292071342
"1514",0.0744876861572266
"1515",0.0729246139526367
"1516",0.0740337446331978
"1517",0.0732336044311523
"1518",0.07269287109375
"1519",0.0739211961627007
"1520",0.0742626264691353
"1521",0.0750102996826172
"1522",0.0732612609863281
"1523",0.0742321088910103
"1524",0.0743894502520561
"1525",0.0719184875488281
"1526",0.0715570524334908
"1527",0.0744810104370117
"1528",0.0741348266601562
"1529",0.0735883787274361
"1530",0.0728378370404243
"1531",0.0741396024823189
"1532",0.0757827758789062
"1533",0.0737209245562553
"1534",0.0720033645629883
"1535",0.0741071701049805
"1536",0.0741119459271431
"1537",0.0738945007324219
"1538",0.0752859115600586
"1539",0.0747966766357422
"1540",0.0740985870361328
"1541",0.0745172426104546
"1542",0.0742683410644531
"1543",0.0747156143188477
"1544",0.0741443559527397
"1545",0.0762920454144478
"1546",0.0762863159179688
"1547",0.0763139650225639
"1548",0.0788059160113335
"1549",0.0848808363080025
"1550",0.0830306932330132
"1551",0.0820312574505806
"1552",0.0851659700274467
"1553",0.0769853517413139
"1554",0.0755519792437553
"1555",0.0764627382159233
"1556",0.0764083787798882
"1557",0.0765800476074219
"1558",0.0789756700396538
"1559",0.0766820907592773
"1560",0.0765056684613228
"1561",0.0792303085327148
"1562",0.0820331498980522
"1563",0.0782957151532173
"1564",0.0756502151489258
"1565",0.0725765153765678
"1566",0.074029915034771
"1567",0.0743551254272461
"1568",0.0760164260864258
"1569",0.0774221494793892
"1570",0.077300064265728
"1571",0.0743780136108398
"1572",0.0734872817993164
"1573",0.0748157426714897
"1574",0.0758638307452202
"1575",0.0755786970257759
"1576",0.076419822871685
"1577",0.0763959959149361
"1578",0.0808391571044922
"1579",0.0782070159912109
"1580",0.0743083879351616
"1581",0.0730619430541992
"1582",0.0737991258502007
"1583",0.0705451965332031
"1584",0.0741138532757759
"1585",0.073576919734478
"1586",0.0722751617431641
"1587",0.0741329193115234
"1588",0.0749559327960014
"1589",0.0730190351605415
"1590",0.07168959826231
"1591",0.0738296434283257
"1592",0.0720272064208984
"1593",0.0716466978192329
"1594",0.0736503526568413
"1595",0.0739488527178764
"1596",0.0729656219482422
"1597",0.073338508605957
"1598",0.0751972198486328
"1599",0.0739622041583061
"1600",0.0734653472900391
"1601",0.0719690322875977
"1602",0.0734491348266602
"1603",0.0743265151977539
"1604",0.0738201215863228
"1605",0.0735645368695259
"1606",0.072300910949707
"1607",0.0731697082519531
"1608",0.071475975215435
"1609",0.0749320983886719
"1610",0.0727205201983452
"1611",0.0736675262451172
"1612",0.0702753141522408
"1613",0.0741052627563477
"1614",0.0742301940917969
"1615",0.0747671127319336
"1616",0.0747423246502876
"1617",0.0735683441162109
"1618",0.0722989961504936
"1619",0.0709476470947266
"1620",0.0722103118896484
"1621",0.0721559450030327
"1622",0.0721740648150444
"1623",0.071990005671978
"1624",0.0732183456420898
"1625",0.0714330598711967
"1626",0.0747337341308594
"1627",0.085332877933979
"1628",0.0968694686889648
"1629",0.0817918851971626
"1630",0.0747213363647461
"1631",0.0729637071490288
"1632",0.083891861140728
"1633",0.0797786712646484
"1634",0.0758237764239311
"1635",0.0783691480755806
"1636",0.0765151903033257
"1637",0.0803775861859322
"1638",0.0868272706866264
"1639",0.0803317949175835
"1640",0.0828208848834038
"1641",0.0796604081988335
"1642",0.0823898240923882
"1643",0.0785646438598633
"1644",0.0753593444824219
"1645",0.0756626054644585
"1646",0.0739116668701172
"1647",0.0798616409301758
"1648",0.0860052034258842
"1649",0.0811891481280327
"1650",0.0791235044598579
"1651",0.0805807039141655
"1652",0.0830068588256836
"1653",0.079340934753418
"1654",0.0746746063232422
"1655",0.0770454332232475
"1656",0.0794925764203072
"1657",0.0789680406451225
"1658",0.0749387815594673
"1659",0.0757150650024414
"1660",0.0757484510540962
"1661",0.0798063278198242
"1662",0.0769376829266548
"1663",0.0874128416180611
"1664",0.0902061387896538
"1665",0.084321029484272
"1666",0.079314224421978
"1667",0.0737752914428711
"1668",0.0723733976483345
"1669",0.0752849578857422
"1670",0.0753822401165962
"1671",0.0729684755206108
"1672",0.0765791013836861
"1673",0.0711517408490181
"1674",0.0713024213910103
"1675",0.0740394666790962
"1676",0.0720930099487305
"1677",0.073338508605957
"1678",0.0733146592974663
"1679",0.0732536315917969
"1680",0.0741539001464844
"1681",0.0743370056152344
"1682",0.0752163007855415
"1683",0.0743303298950195
"1684",0.07553481310606
"1685",0.0752716064453125
"1686",0.0762262418866158
"1687",0.0796823501586914
"1688",0.0756435394287109
"1689",0.0746726989746094
"1690",0.0818157196044922
"1691",0.0859842300415039
"1692",0.075443260371685
"1693",0.0749435499310493
"1694",0.0736904218792915
"1695",0.0718936994671822
"1696",0.0731115341186523
"1697",0.0714931562542915
"1698",0.0734472274780273
"1699",0.074283592402935
"1700",0.072510726749897
"1701",0.0719184875488281
"1702",0.0712289810180664
"1703",0.0698127821087837
"1704",0.0723772123456001
"1705",0.0725069046020508
"1706",0.0720710828900337
"1707",0.0728664472699165
"1708",0.0718564912676811
"1709",0.0742654725909233
"1710",0.0712947845458984
"1711",0.0727529525756836
"1712",0.0723981782793999
"1713",0.0722475126385689
"1714",0.0732536315917969
"1715",0.0723543167114258
"1716",0.071441650390625
"1717",0.0715694427490234
"1718",0.0705375596880913
"1719",0.070622444152832
"1720",0.0746335983276367
"1721",0.0727901458740234
"1722",0.0722732469439507
"1723",0.0709695741534233
"1724",0.0725622251629829
"1725",0.0705280303955078
"1726",0.0734424591064453
"1727",0.0733461305499077
"1728",0.0735578536987305
"1729",0.0714454650878906
"1730",0.071680061519146
"1731",0.0715246126055717
"1732",0.0737352296710014
"1733",0.076196663081646
"1734",0.073054313659668
"1735",0.0747566148638725
"1736",0.0750017166137695
"1737",0.0728759840130806
"1738",0.0741519927978516
"1739",0.0735235214233398
"1740",0.0730667114257812
"1741",0.0721340179443359
"1742",0.0740833282470703
"1743",0.0738782957196236
"1744",0.0731744691729546
"1745",0.0729551315307617
"1746",0.0726337432861328
"1747",0.075321190059185
"1748",0.0730657577514648
"1749",0.0721282884478569
"1750",0.0742330625653267
"1751",0.0738449096679688
"1752",0.0755252912640572
"1753",0.07541274279356
"1754",0.078338623046875
"1755",0.0764608457684517
"1756",0.0772428587079048
"1757",0.0750923231244087
"1758",0.0750083848834038
"1759",0.0763273164629936
"1760",0.0762414932250977
"1761",0.0734176710247993
"1762",0.0750465393066406
"1763",0.0719308853149414
"1764",0.072112075984478
"1765",0.0719652250409126
"1766",0.0734958648681641
"1767",0.0734682083129883
"1768",0.0736732557415962
"1769",0.0722913816571236
"1770",0.0720491409301758
"1771",0.0718545913696289
"1772",0.0736484602093697
"1773",0.0742235258221626
"1774",0.0728015899658203
"1775",0.0715494081377983
"1776",0.0714082717895508
"1777",0.0725078508257866
"1778",0.0728292390704155
"1779",0.0714368745684624
"1780",0.0729780271649361
"1781",0.0736312866210938
"1782",0.0726938247680664
"1783",0.0749683380126953
"1784",0.0735359191894531
"1785",0.0723152160644531
"1786",0.0733995363116264
"1787",0.0754823759198189
"1788",0.0761051177978516
"1789",0.0764446258544922
"1790",0.0767250135540962
"1791",0.0789060518145561
"1792",0.0805883333086967
"1793",0.0749111101031303
"1794",0.077824592590332
"1795",0.0913696363568306
"1796",0.0967531129717827
"1797",0.0818281248211861
"1798",0.0783433839678764
"1799",0.0802402421832085
"1800",0.078155517578125
"1801",0.0799636840820312
"1802",0.0809659957885742
"1803",0.0806989669799805
"1804",0.0807294845581055
"1805",0.0799217149615288
"1806",0.0789938047528267
"1807",0.080469124019146
"1808",0.0787439420819283
"1809",0.0808038711547852
"1810",0.0780181959271431
"1811",0.0779352262616158
"1812",0.0788784027099609
"1813",0.0788173601031303
"1814",0.0753917619585991
"1815",0.0758790969848633
"1816",0.0754051208496094
"1817",0.0773458555340767
"1818",0.0763883590698242
"1819",0.0792160108685493
"1820",0.0771207809448242
"1821",0.078186996281147
"1822",0.0756912231445312
"1823",0.074131965637207
"1824",0.0749549865722656
"1825",0.0770511627197266
"1826",0.0760278627276421
"1827",0.0773506164550781
"1828",0.0745849609375
"1829",0.0778093263506889
"1830",0.0755243375897408
"1831",0.078678123652935
"1832",0.0760507583618164
"1833",0.0772991254925728
"1834",0.0754928663372993
"1835",0.0770444795489311
"1836",0.0789194107055664
"1837",0.0776309967041016
"1838",0.0764474868774414
"1839",0.0761947557330132
"1840",0.076604850590229
"1841",0.0778160020709038
"1842",0.0762357637286186
"1843",0.0791606977581978
"1844",0.0799913331866264
"1845",0.0799045488238335
"1846",0.0780534744262695
"1847",0.0795412063598633
"1848",0.0817775726318359
"1849",0.0820817872881889
"1850",0.0799255296587944
"1851",0.0808525159955025
"1852",0.0788106918334961
"1853",0.077763557434082
"1854",0.0795106813311577
"1855",0.0786581113934517
"1856",0.0788679048418999
"1857",0.0785713121294975
"1858",0.0792465209960938
"1859",0.0797452926635742
"1860",0.0794925764203072
"1861",0.0792217180132866
"1862",0.0800104066729546
"1863",0.0786867141723633
"1864",0.0798864364624023
"1865",0.0795154571533203
"1866",0.0785512924194336
"1867",0.0776443406939507
"1868",0.0772075653076172
"1869",0.0784435272216797
"1870",0.0769243314862251
"1871",0.0777969360351562
"1872",0.0779924392700195
"1873",0.0789518356323242
"1874",0.079380989074707
"1875",0.0776386186480522
"1876",0.0778026655316353
"1877",0.0789051055908203
"1878",0.0778751373291016
"1879",0.0761556699872017
"1880",0.0777978822588921
"1881",0.0780191421508789
"1882",0.0762014389038086
"1883",0.0781993940472603
"1884",0.0797052457928658
"1885",0.0768556594848633
"1886",0.0757303237915039
"1887",0.0767717435956001
"1888",0.0769557878375053
"1889",0.0781497955322266
"1890",0.0762338563799858
"1891",0.0759353637695312
"1892",0.0752906873822212
"1893",0.0766763687133789
"1894",0.0764923170208931
"1895",0.0753307268023491
"1896",0.0759525299072266
"1897",0.0772485658526421
"1898",0.0793266296386719
"1899",0.077610969543457
"1900",0.0772428587079048
"1901",0.0792474821209908
"1902",0.076664924621582
"1903",0.0756931379437447
"1904",0.0759353637695312
"1905",0.0759830474853516
"1906",0.0747661516070366
"1907",0.0736627504229546
"1908",0.0756111219525337
"1909",0.0753250122070312
"1910",0.0772533416748047
"1911",0.0759248659014702
"1912",0.0764608457684517
"1913",0.0764408111572266
"1914",0.0767745971679688
"1915",0.0762252807617188
"1916",0.0758333280682564
"1917",0.0776176527142525
"1918",0.0761299133300781
"1919",0.0755777433514595
"1920",0.0760717391967773
"1921",0.0757675245404243
"1922",0.075037956237793
"1923",0.076114647090435
"1924",0.074305534362793
"1925",0.0757207870483398
"1926",0.0747337341308594
"1927",0.0755243375897408
"1928",0.076838493347168
"1929",0.0757617950439453
"1930",0.0787248685956001
"1931",0.0760087966918945
"1932",0.0765342712402344
"1933",0.0762901306152344
"1934",0.0779342576861382
"1935",0.076502799987793
"1936",0.0767183378338814
"1937",0.0746469423174858
"1938",0.0770120620727539
"1939",0.0782690048217773
"1940",0.0797319486737251
"1941",0.0802049711346626
"1942",0.0782337263226509
"1943",0.0752420350909233
"1944",0.0767097398638725
"1945",0.0745830610394478
"1946",0.0774841383099556
"1947",0.0762815475463867
"1948",0.0747423246502876
"1949",0.0766782686114311
"1950",0.075373649597168
"1951",0.0778999254107475
"1952",0.0762367323040962
"1953",0.0780935287475586
"1954",0.0743894502520561
"1955",0.0745115205645561
"1956",0.0767946317791939
"1957",0.0763120725750923
"1958",0.076349250972271
"1959",0.0764179229736328
"1960",0.0782661512494087
"1961",0.0783233642578125
"1962",0.0782279968261719
"1963",0.077306754887104
"1964",0.0795078352093697
"1965",0.0759906768798828
"1966",0.0786027908325195
"1967",0.0773525312542915
"1968",0.0789556577801704
"1969",0.0789966657757759
"1970",0.0790987014770508
"1971",0.0787362977862358
"1972",0.0786361768841743
"1973",0.0790939331054688
"1974",0.0769147947430611
"1975",0.0791215971112251
"1976",0.0788907930254936
"1977",0.0781345367431641
"1978",0.0785551145672798
"1979",0.0784130096435547
"1980",0.077149398624897
"1981",0.0794868543744087
"1982",0.0809907838702202
"1983",0.079614631831646
"1984",0.0816621705889702
"1985",0.0811882019042969
"1986",0.081635482609272
"1987",0.0886354371905327
"1988",0.103608131408691
"1989",0.0952062606811523
"1990",0.0990676954388618
"1991",0.0885038450360298
"1992",0.0888185501098633
"1993",0.0899972915649414
"1994",0.08700942248106
"1995",0.0877838060259819
"1996",0.0859842300415039
"1997",0.0854396745562553
"1998",0.0866651460528374
"1999",0.0887765884399414
"2000",0.0895462036132812
"2001",0.0872926786541939
"2002",0.080755241215229
"2003",0.0823068544268608
"2004",0.0829038545489311
"2005",0.0779066160321236
"2006",0.0774269104003906
"2007",0.0827846601605415
"2008",0.0807075500488281
"2009",0.0753555372357368
"2010",0.0778226852416992
"2011",0.0745983198285103
"2012",0.0755071565508842
"2013",0.0752429887652397
"2014",0.0743493959307671
"2015",0.0741548612713814
"2016",0.0741758272051811
"2017",0.0739631727337837
"2018",0.0737991258502007
"2019",0.073695182800293
"2020",0.0742473676800728
"2021",0.0748205259442329
"2022",0.0729751586914062
"2023",0.0751848146319389
"2024",0.0732078552246094
"2025",0.0732231065630913
"2026",0.0739078596234322
"2027",0.0728082731366158
"2028",0.0718078538775444
"2029",0.0748929977416992
"2030",0.0753383636474609
"2031",0.0778961181640625
"2032",0.0745649412274361
"2033",0.0756530836224556
"2034",0.0846633836627007
"2035",0.107768066227436
"2036",0.0810356140136719
"2037",0.074244499206543
"2038",0.0732421949505806
"2039",0.0730352401733398
"2040",0.0753526762127876
"2041",0.0743417739868164
"2042",0.0739250257611275
"2043",0.0746288299560547
"2044",0.0746889188885689
"2045",0.0772895812988281
"2046",0.0751523971557617
"2047",0.07406996935606
"2048",0.075959213078022
"2049",0.0737371519207954
"2050",0.0719528198242188
"2051",0.0723705366253853
"2052",0.0738391876220703
"2053",0.0722770765423775
"2054",0.0718889310956001
"2055",0.0718488693237305
"2056",0.0723362043499947
"2057",0.0721950605511665
"2058",0.0732316970825195
"2059",0.0719757080078125
"2060",0.0739974975585938
"2061",0.0755014345049858
"2062",0.0730609819293022
"2063",0.0710878297686577
"2064",0.0732898786664009
"2065",0.0729236602783203
"2066",0.0744113922119141
"2067",0.0724611207842827
"2068",0.0755128860473633
"2069",0.0734014436602592
"2070",0.0728330612182617
"2071",0.0721445083618164
"2072",0.07528305798769
"2073",0.0741691663861275
"2074",0.0742693021893501
"2075",0.0730285570025444
"2076",0.073123924434185
"2077",0.0725097730755806
"2078",0.0747995302081108
"2079",0.0728206634521484
"2080",0.075133316218853
"2081",0.0741691663861275
"2082",0.0765657350420952
"2083",0.0744800493121147
"2084",0.07443618029356
"2085",0.0728244855999947
"2086",0.0731515809893608
"2087",0.0758027955889702
"2088",0.0754509046673775
"2089",0.0761051177978516
"2090",0.0760345533490181
"2091",0.0784120559692383
"2092",0.0773735046386719
"2093",0.0774107053875923
"2094",0.0766963884234428
"2095",0.0784521102905273
"2096",0.07827378064394
"2097",0.0775098726153374
"2098",0.077763557434082
"2099",0.0797643661499023
"2100",0.0819234848022461
"2101",0.0802926942706108
"2102",0.0790166929364204
"2103",0.0786848068237305
"2104",0.0787725374102592
"2105",0.0785980299115181
"2106",0.0796651765704155
"2107",0.0797214582562447
"2108",0.0783186033368111
"2109",0.0788765028119087
"2110",0.0774307325482368
"2111",0.0785274505615234
"2112",0.0797510147094727
"2113",0.078125
"2114",0.0768241882324219
"2115",0.0767583847045898
"2116",0.0778045579791069
"2117",0.0791110917925835
"2118",0.0763835906982422
"2119",0.0743961408734322
"2120",0.0763797834515572
"2121",0.0763425901532173
"2122",0.0758247375488281
"2123",0.0747661516070366
"2124",0.0750942230224609
"2125",0.0751714631915092
"2126",0.0747327730059624
"2127",0.0746307298541069
"2128",0.0738277435302734
"2129",0.0735092237591743
"2130",0.0721578598022461
"2131",0.07269287109375
"2132",0.0729761123657227
"2133",0.0737867429852486
"2134",0.0742940977215767
"2135",0.0724582746624947
"2136",0.0741539001464844
"2137",0.0746564790606499
"2138",0.0736789628863335
"2139",0.0723514556884766
"2140",0.0739517286419868
"2141",0.0745525360107422
"2142",0.0745010375976562
"2143",0.0741491317749023
"2144",0.0754785612225533
"2145",0.0742092058062553
"2146",0.0741767808794975
"2147",0.0740442276000977
"2148",0.0747041627764702
"2149",0.0746765062212944
"2150",0.073853500187397
"2151",0.0731620863080025
"2152",0.0744476318359375
"2153",0.0771036148071289
"2154",0.0743389055132866
"2155",0.0725030824542046
"2156",0.0732917860150337
"2157",0.072941780090332
"2158",0.0730409547686577
"2159",0.0718536302447319
"2160",0.072147361934185
"2161",0.0726499557495117
"2162",0.0704240873456001
"2163",0.071681022644043
"2164",0.0711727067828178
"2165",0.0729208067059517
"2166",0.073123924434185
"2167",0.0955619812011719
"2168",0.092987060546875
"2169",0.0943117216229439
"2170",0.0950593948364258
"2171",0.0965356901288032
"2172",0.0963516235351562
"2173",0.0962390825152397
"2174",0.0969057157635689
"2175",0.0947589874267578
"2176",0.0960969999432564
"2177",0.0924768522381782
"2178",0.0961923524737358
"2179",0.0979824140667915
"2180",0.0964164733886719
"2181",0.0968132019042969
"2182",0.0958147123456001
"2183",0.0950260162353516
"2184",0.0950622484087944
"2185",0.0961828157305718
"2186",0.0954255983233452
"2187",0.0985498502850532
"2188",0.0997075960040092
"2189",0.103875160217285
"2190",0.104063034057617
"2191",0.094117172062397
"2192",0.0956172868609428
"2193",0.0938224717974663
"2194",0.0929832458496094
"2195",0.0933218076825142
"2196",0.0944318696856499
"2197",0.0951080247759819
"2198",0.0942993089556694
"2199",0.0933628007769585
"2200",0.0944414213299751
"2201",0.0954389572143555
"2202",0.0950565412640572
"2203",0.0947971269488335
"2204",0.0958452150225639
"2205",0.100079543888569
"2206",0.0980939790606499
"2207",0.0956945344805718
"2208",0.0960197448730469
"2209",0.0953617170453072
"2210",0.099980354309082
"2211",0.0969247743487358
"2212",0.098727211356163
"2213",0.099939338862896
"2214",0.0938224717974663
"2215",0.0938301011919975
"2216",0.103056892752647
"2217",0.0979309156537056
"2218",0.102533355355263
"2219",0.100205413997173
"2220",0.0939741209149361
"2221",0.093388557434082
"2222",0.0917253419756889
"2223",0.0902976989746094
"2224",0.092620849609375
"2225",0.0909853056073189
"2226",0.0910224914550781
"2227",0.0917472839355469
"2228",0.0938987806439399
"2229",0.0911808088421822
"2230",0.0915632173418999
"2231",0.0896539762616158
"2232",0.0905294492840767
"2233",0.0910310670733452
"2234",0.0923566818237305
"2235",0.0898962020874023
"2236",0.0895223543047905
"2237",0.0904302597045898
"2238",0.0908660963177681
"2239",0.0912389829754829
"2240",0.0896930769085884
"2241",0.0897865295410156
"2242",0.0906877592206001
"2243",0.0900993347167969
"2244",0.0891237333416939
"2245",0.0902729034423828
"2246",0.0909948274493218
"2247",0.0903225019574165
"2248",0.0899667665362358
"2249",0.0926666185259819
"2250",0.0928420946002006
"2251",0.0898075103759766
"2252",0.0899677276611328
"2253",0.0881433486938477
"2254",0.0890541076660156
"2255",0.0930748060345649
"2256",0.0957746505737305
"2257",0.089447021484375
"2258",0.0910167619585991
"2259",0.0916204527020454
"2260",0.0968379974365234
"2261",0.0947093889117241
"2262",0.0923080518841744
"2263",0.090638168156147
"2264",0.0949649810791016
"2265",0.0899515151977539
"2266",0.0882120132446289
"2267",0.0873727798461914
"2268",0.0863704606890678
"2269",0.0862169191241264
"2270",0.0851802825927734
"2271",0.0842151641845703
"2272",0.0855302885174751
"2273",0.0848207473754883
"2274",0.0844316482543945
"2275",0.0847244262695312
"2276",0.0840311050415039
"2277",0.0860872268676758
"2278",0.0838546678423882
"2279",0.085911750793457
"2280",0.0854625701904297
"2281",0.0882425308227539
"2282",0.0825586393475533
"2283",0.0858430787920952
"2284",0.0849037244915962
"2285",0.0837249755859375
"2286",0.0845060423016548
"2287",0.0859088823199272
"2288",0.0840692594647408
"2289",0.0835943296551704
"2290",0.0844345092773438
"2291",0.0837144777178764
"2292",0.0845651552081108
